web_scraper_order,web_scraper_start_url,prix,type_habit,adress,image
"1771451172-133","https://sn.coinafrique.com/categorie/vetements-homme?page=47","10 000CFA","Chemise homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829345_uploaded_image1_1660430480.jpg"
"1771451172-134","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Chemise blanche - homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829341_uploaded_image1_1660430273.jpg"
"1771451172-135","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Chemise homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829350_uploaded_image1_1660430753.jpg"
"1771451172-136","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Chemise homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829348_uploaded_image1_1660430609.jpg"
"1771451172-137","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Chemise homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829332_uploaded_image1_1660429859.jpg"
"1771451172-138","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Chemise burberry - noir","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829320_uploaded_image1_1660429563.jpg"
"1771451172-139","https://sn.coinafrique.com/categorie/vetements-homme?page=47","8 000CFA","Vêtements homme","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3871267_uploaded_image1_1662748260.jpg"
"1771451172-140","https://sn.coinafrique.com/categorie/vetements-homme?page=47","3 000CFA","Pantalon homme","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3870863_uploaded_image1_1662732392.jpg"
"1771451172-141","https://sn.coinafrique.com/categorie/vetements-homme?page=47","25 000CFA","Ensembles homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3870149_uploaded_image1_1662685497.jpg"
"1771451172-142","https://sn.coinafrique.com/categorie/vetements-homme?page=47","10 000CFA","Pantalons homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3870143_uploaded_image1_1662685040.jpg"
"1771451172-143","https://sn.coinafrique.com/categorie/vetements-homme?page=47","7 500CFA","T-shirt homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3870142_uploaded_image2_1662684744.jpeg"
"1771451172-144","https://sn.coinafrique.com/categorie/vetements-homme?page=47","7 000CFA","Pantalons Kaki","Dakar, Sénégal","https://images.coinafrique.com/thumb_3824301_uploaded_image1_1660156976.jpg"
"1771451172-145","https://sn.coinafrique.com/categorie/vetements-homme?page=47","7 000CFA","T-shirts Lacoste","Dakar, Sénégal","https://images.coinafrique.com/thumb_3824293_uploaded_image1_1660156756.jpg"
"1771451172-146","https://sn.coinafrique.com/categorie/vetements-homme?page=47","8 000CFA","Pantalons Kaki","Dakar, Sénégal","https://images.coinafrique.com/thumb_3824297_uploaded_image1_1660156837.jpg"
"1771451172-147","https://sn.coinafrique.com/categorie/vetements-homme?page=47","10 000CFA","Chemise homme - burberry","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827536_uploaded_image1_1660322329.jpg"
"1771451172-148","https://sn.coinafrique.com/categorie/vetements-homme?page=47","10 000CFA","Chemise burberry","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827544_uploaded_image1_1660322498.jpg"
"1771451172-149","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Pantalon jeans","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827510_uploaded_image1_1660321433.jpg"
"1771451172-150","https://sn.coinafrique.com/categorie/vetements-homme?page=47","10 000CFA","Pantalon jeans - noir","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827498_uploaded_image1_1660321002.jpg"
"1771451172-151","https://sn.coinafrique.com/categorie/vetements-homme?page=47","15 000CFA","Pantalon kaki - marron","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827486_uploaded_image1_1660320586.jpg"
"1771451172-152","https://sn.coinafrique.com/categorie/vetements-homme?page=47","10 000CFA","Pantalon en jeans","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827496_uploaded_image1_1660320887.jpg"
"1771451172-153","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Pantalon kaki - vert olive","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827482_uploaded_image1_1660320527.jpg"
"1771451172-154","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Pantalon kaki - noir","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827478_uploaded_image1_1660320433.jpg"
"1771451172-155","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Pantalon kaki","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827476_uploaded_image1_1660320333.jpg"
"1771451172-156","https://sn.coinafrique.com/categorie/vetements-homme?page=47","15 000CFA","Pantalon kaki - gris","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3827471_uploaded_image1_1660320242.jpg"
"1771451172-157","https://sn.coinafrique.com/categorie/vetements-homme?page=47","7 000CFA","Teeshirt","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3868998_uploaded_image1_1662637322.jpg"
"1771451172-158","https://sn.coinafrique.com/categorie/vetements-homme?page=47","16 000CFA","Vêtements homme","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3868374_uploaded_image2_1662594461.jpeg"
"1771451172-159","https://sn.coinafrique.com/categorie/vetements-homme?page=47","16 000CFA","Vêtements homme","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3868371_uploaded_image1_1662594244.jpg"
"1771451172-160","https://sn.coinafrique.com/categorie/vetements-homme?page=47","35 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3867785_uploaded_image1_1662566286.jpg"
"1771451172-161","https://sn.coinafrique.com/categorie/vetements-homme?page=47","40 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3867742_uploaded_image1_1662564709.jpg"
"1771451172-162","https://sn.coinafrique.com/categorie/vetements-homme?page=47","40 000CFA","Costume africaine","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3867309_uploaded_image1_1662553136.jpg"
"1771451172-163","https://sn.coinafrique.com/categorie/vetements-homme?page=47","15 000CFA","Pantalon jeans homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3866651_uploaded_image1_1662514455.jpg"
"1771451172-164","https://sn.coinafrique.com/categorie/vetements-homme?page=47","32 500CFA","Ensemble homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3865976_uploaded_image1_1662481148.jpg"
"1771451172-165","https://sn.coinafrique.com/categorie/vetements-homme?page=47","5 000CFA","Short été","Dakar, Sénégal","https://images.coinafrique.com/thumb_3826262_uploaded_image1_1660247886.jpg"
"1771451172-166","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3864195_uploaded_image1_1662397736.jpg"
"1771451172-167","https://sn.coinafrique.com/categorie/vetements-homme?page=47","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3864194_uploaded_image1_1662397701.jpg"
"1771451172-168","https://sn.coinafrique.com/categorie/vetements-homme?page=47","7 000CFA","Pantalon homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3818674_uploaded_image1_1659825794.jpg"
"1771451178-169","https://sn.coinafrique.com/categorie/vetements-homme?page=46","8 500CFA","Joggings homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3902130_uploaded_image1_1664702370.jpg"
"1771451178-170","https://sn.coinafrique.com/categorie/vetements-homme?page=46","10 000CFA","Vêtements homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3900254_uploaded_image1_1664584982.jpg"
"1771451178-171","https://sn.coinafrique.com/categorie/vetements-homme?page=46","Prix sur demande","Chemise courte manche homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3861873_uploaded_image1_1662248689.jpg"
"1771451178-172","https://sn.coinafrique.com/categorie/vetements-homme?page=46","Prix sur demande","Chemise  homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3861876_uploaded_image1_1662248820.jpg"
"1771451178-173","https://sn.coinafrique.com/categorie/vetements-homme?page=46","Prix sur demande","Chemise homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3861875_uploaded_image1_1662248762.jpg"
"1771451178-174","https://sn.coinafrique.com/categorie/vetements-homme?page=46","11 000CFA","Ensembles homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899999_uploaded_image1_1664568113.jpg"
"1771451178-175","https://sn.coinafrique.com/categorie/vetements-homme?page=46","6 000CFA","Ensemble en coton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899520_uploaded_image1_1664540996.jpg"
"1771451178-176","https://sn.coinafrique.com/categorie/vetements-homme?page=46","10 000CFA","Ensemble couple","Thies, Sénégal","https://images.coinafrique.com/thumb_3898995_uploaded_image1_1664497896.jpg"
"1771451178-177","https://sn.coinafrique.com/categorie/vetements-homme?page=46","20 000CFA","Costumes africains hommes","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3898206_uploaded_image2_1664457257.jpeg"
"1771451178-178","https://sn.coinafrique.com/categorie/vetements-homme?page=46","20 000CFA","Costumes africains hommes","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3898192_uploaded_image3_1664456714.jpeg"
"1771451178-179","https://sn.coinafrique.com/categorie/vetements-homme?page=46","25 000CFA","Costumes africains hommes","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3898184_uploaded_image1_1664456521.jpg"
"1771451178-180","https://sn.coinafrique.com/categorie/vetements-homme?page=46","Prix sur demande","T-shirt homme","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3897972_uploaded_image1_1664448408.jpg"
"1771451178-181","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 500CFA","Ensemble africain","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3897016_uploaded_image1_1664381198.jpg"
"1771451178-182","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Lacoste homme","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3896585_uploaded_image1_1664367270.jpg"
"1771451178-183","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Vêtement homme","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3896581_uploaded_image1_1664367171.jpg"
"1771451178-184","https://sn.coinafrique.com/categorie/vetements-homme?page=46","10 000CFA","Ensemble  unisexe","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3896071_uploaded_image1_1664330311.jpg"
"1771451178-185","https://sn.coinafrique.com/categorie/vetements-homme?page=46","5 000CFA","Polos Lacoste unisexe","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3896070_uploaded_image1_1664330231.jpg"
"1771451178-186","https://sn.coinafrique.com/categorie/vetements-homme?page=46","18 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3895859_uploaded_image1_1664312785.jpg"
"1771451178-187","https://sn.coinafrique.com/categorie/vetements-homme?page=46","Prix sur demande","Vêtement homme","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3895604_uploaded_image3_1664296262.jpeg"
"1771451178-188","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Ensemble coton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3894784_uploaded_image1_1664269984.jpg"
"1771451178-189","https://sn.coinafrique.com/categorie/vetements-homme?page=46","55 000CFA","Ensemble costume homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3893180_uploaded_image1_1664157175.jpg"
"1771451178-190","https://sn.coinafrique.com/categorie/vetements-homme?page=46","Prix sur demande","Maillot basket ball - chaussures homme","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3852172_uploaded_image1_1661814283.jpg"
"1771451178-191","https://sn.coinafrique.com/categorie/vetements-homme?page=46","30 000CFA","Costume africain","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3892896_uploaded_image1_1664135638.jpg"
"1771451178-192","https://sn.coinafrique.com/categorie/vetements-homme?page=46","13 000CFA","Vêtements homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3892699_uploaded_image1_1664124072.jpg"
"1771451178-193","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Polos Lacoste","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3892074_uploaded_image1_1664065597.jpg"
"1771451178-194","https://sn.coinafrique.com/categorie/vetements-homme?page=46","4 000CFA","Shorts homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3892071_uploaded_image3_1664065216.jpeg"
"1771451178-195","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","T-shirts Lacoste","Dakar, Sénégal","https://images.coinafrique.com/thumb_3848667_uploaded_image1_1661556725.jpg"
"1771451178-196","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Pantalon Kaki","Dakar, Sénégal","https://images.coinafrique.com/thumb_3848664_uploaded_image1_1661556516.jpg"
"1771451178-197","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Pantalons jogging homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3848658_uploaded_image1_1661556142.jpg"
"1771451178-198","https://sn.coinafrique.com/categorie/vetements-homme?page=46","10 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3848659_uploaded_image1_1661556204.jpg"
"1771451178-199","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Pantalons Kaki","Dakar, Sénégal","https://images.coinafrique.com/thumb_3853857_uploaded_image1_1661902235.jpg"
"1771451178-200","https://sn.coinafrique.com/categorie/vetements-homme?page=46","13 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3853845_uploaded_image1_1661901866.jpg"
"1771451178-201","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Pantalons homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3853851_uploaded_image1_1661902058.jpg"
"1771451178-202","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Chemises homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3853849_uploaded_image1_1661901953.jpg"
"1771451178-203","https://sn.coinafrique.com/categorie/vetements-homme?page=46","7 000CFA","Pantalon Kaki homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3863027_uploaded_image1_1662332898.jpg"
"1771451178-204","https://sn.coinafrique.com/categorie/vetements-homme?page=46","6 500CFA","Chemise homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3863016_uploaded_image1_1662332496.jpg"
"1771451178-205","https://sn.coinafrique.com/categorie/vetements-homme?page=46","13 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3863021_uploaded_image1_1662332625.jpg"
